# Source: yefeijiang/Chinese-characters-code-table (https://github.com/yefeijiang/Chinese-characters-code-table)
1211254444544251214	騷	43
1211254444545231234	騥	44
1211254444545232534251	驈	51
121125444454545434333	驂	43
1211311534	振	69
1211311534124	搙	368
12113121121	堐	74
12113121121	捱	69
121131212511	堶	439
121131251534	堿	74
1211312515344544	撼	69
1211314334534	搣	69
121131531534	揻	69
12113211234534	墄	437
12113211234534	摵	366
1211324	坏	430
1211324	抔	70
12113241	抷	376
12113241	坯	74
12113251	坧	444
12113251	拓	360
121132511134	項	56
12113251125111344	擫	363
121132511454544354	擾	363
121132512534	揼	369
12113252	抪	377
121132521	拵	375
121132522134	堧	74
121132534	项	404
12113254312114444121	壥	435
1211331234312342121	壢	435
1211331234312342121	攊	362
1211332511234	塬	74
121134	扙	378
12113411234	捺	69
121134115	垮	74
121134115	挎	69
12113411533544	摦	69
12113412132	捹	372
12113412132511	撦	365
12113412512	埼	74
12113412512	掎	69
12113425115	掩	495
12113425115	埯	74
12113425234343434	擟	363
121134315233534	撅	69
121134334	拻	375
1211343434	埉	442
1211343434	挾	373
12113434343434	摤	366
12113434343434	塽	74
121134432511234	撩	69
121134454	垯	74
121134454	挞	69
1211345	抠	501
121135	扤	70
1211353	坜	74
12113534	垅	74
12113534	拢	69
1211354	抜	377
1211354	扰	352
121135422	挒	374
12113544	坺	444
12113544	拔	250
1211355	扼	254
12113553	拋	376
121135534	城	544
12113553425221	墭	436
12114312	坪	74
12114312	抨	70
121143134	挟	69
1211441324111215	擓	364
12114524444115	摴	69
121145244441154	墵	74
121145244441221251123511	壩	435
12114524444132522	壖	74
12114524444132522	擩	69
1211452444425121	擂	69
1211452444432411121	攉	69
12115	巧	401
12115112134	捷	80
12115112531	捿	372
1211515	拒	332
121151534	挗	374
1211521534	载	55
121152352	捓	69
1211525	坉	445
1211525	扽	70
121153135	挠	181
1211534	找	684
1211535	批	70
121153515352511	撍	365
121153532511	堦	440
121153532511	揩	69
121154121	挃	374
121154121	垤	74
12115412122	捯	69
121154121534	臷	189
1211551	坘	444
12115534	拣	524
1211554	瓨	267
1211555121	挳	373
12121	正	862
121211	圵	445
12121112	羋	203
12121112111	排	537
121211121111534	韯	57
1212111212511	靕	60
121211124	垰	442
121211124	挊	69
12121123454	埱	441
12121123454	掓	371
12121124	拤	69
12121132511134	頙	56
121211352511	揹	369
12121154444	焉	64
1212115444452	鄢	54
1212121	扯	506
1212121	址	74
1212121233	埗	74
1212121233	捗	69
12121212511	掯	69
12121251	坫	74
12121251	拈	69
12121251112	掉	364
121212511134	揁	370
12121253444441	塷	438
121213134	政	68
1212132511154444	鴊	26
1212134	走	841
1212134112	赶	55
1212134121121121135	趬	118
1212134121251	趌	119
121213412211154	趣	55
121213412212511	趞	119
121213412212512134	趪	118
12121341251234	趚	119
121213413425234343434	趰	118
1212134135422	趔	55
121213415534	越	609
121213421251	趈	119
121213421251112	趠	119
12121342343	赻	120
121213424	赴	55
12121342432511	趙	119
121213424325251	趟	177
121213425111	趄	55
12121342511112	趕	119
1212134251112134	趧	119
121213425121122134	趩	118
12121342512134	趗	119
12121342512512511234	趮	55
1212134252	赸	55
1212134311234	趎	119
121213431134	趃	119
12121343121353121352511134	趲	118
12121343121353121352534	趱	55
1212134312251	趏	119
1212134313425125251	趫	55
121213432411121	趡	55
1212134324111214444	趭	118
12121343312	赾	119
121213434	赵	55
121213434112431	趛	119
1212134341534	趒	55
121213434333	趁	55
12121343434121	趖	119
12121343445	赺	120
121213434454544	趝	119
1212134351234	趓	119
12121343515	赿	119
121213435154	趆	119
12121343523	趀	119
121213435234	趂	119
12121343534	赼	120
12121343541	赹	120
121213435431234	趜	119
1212134354354	趍	119
121213435511	趋	55
12121343552335523	趨	118
1212134413534	趑	55
1212134413534251	趦	55
121213441431	趇	119
1212134431253511	趥	119
121213444513251	趤	119
121213451124134	趢	119
12121345133115	趘	119
12121345134	赽	119
1212134515	起	939
121213452	赳	55
121213452252	趉	119
121213453	赲	120
121213453251	超	55
